FileName,BaseNumber,SectionNum,RqmtNum,Title,LaTeX_Label,Details,NumStatuses,Status,Acceptance,Traceability,Notes
sections/3.03.Capabilities/Media/Report_Processing/Media_Report_Processing.tex,\RqtNumberBase.2,3.6.2.4,3.6.2.4.2,\BIT Result Data,rqt:MediaReportBIT,"All BDP system variants shall store and retrieve the results of BIT in a file.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.15] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item To aid \ThisSys operations and system troubleshooting."
sections/3.03.Capabilities/Media/Report_Processing/Media_Report_Processing.tex,\RqtNumberBase.3,3.6.2.4,3.6.2.4.3,Operational Data Report,rqt:MediaReportOpData,"All BDP system variants shall store and retrieve the operational reports.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.20] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item To aid \ThisSys maintenance operations and system troubleshooting."
sections/3.03.Capabilities/Media/Report_Processing/Media_Report_Processing.tex,\RqtNumberBase.4,3.6.2.4,3.6.2.4.4,Maintenance Data Report,rqt:MediaReportMaintenanceData,"All BDP system variants shall store and retrieve the maintenance reports.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item To aid \ThisSys maintenance operations and system troubleshooting."
sections/3.03.Capabilities/Waveform/AM/Medium/Waveform_AM_Processing_Transmission_Medium.tex,\RqtNumberBase.1,3.6.3.1.4.1,3.6.3.1.4.1.1,BDP-Medium \AM Waveform Transmission Input Processing,rqt:Waveform_AM_Medium_Transmission_Input,"The BDP-Medium system shall decode and transform the \MPEGTS data stream into a discrete-time digital stream that is amplitude modulated on the \RF carrier; all controlled by the parameters of the Waveform Control Inputs.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the Waveform Control Input selects the sub-mode, Amplitude Modulation (\AM) in this case. 	\item The audio information is obtained by decoding the \MPEGTS data stream, extracting the audio stream, and transforming it into a discrete-time digital representation (analytic signal) of the original analog audio signal. 	\item The audio analytic signal is amplitude modulated on the \RF carrier to create the Audio Data stream output for the Transmission Output Processing. 	\item The Waveform Control Input supplies the \RF carrier frequency, modulation bandwidth, and modulation index information needed to produce the audio amplitude modulated RF waveform."
sections/3.03.Capabilities/Waveform/AM/Medium/Waveform_AM_Processing_Transmission_Medium.tex,\RqtNumberBase.2,3.6.3.1.4.1,3.6.3.1.4.1.2,BDP-Medium \AM Waveform Transmission Output Processing,rqt:Waveform_AM_Medium_Transmission_Output,"The BDP-Medium system shall upsample, filter, and convert the digital audio stream from the Transmission Input Processing into an analog signal creating the \AM Waveform \RF Broadcast Pre-Amp Data Output.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The \AM Waveform \RF Broadcast Pre-Amp Data Output signal will have an unmodulated carrier output power level of −10 \dBm. 	\item The average modulated \RF output power level will be estimated for use internally during the \AM Waveform \VSWR Processing. 	\item The Waveform Control Input supplies the \RF carrier frequency information needed to upsample and filter the signal."
sections/3.03.Capabilities/Waveform/AM/Medium/Waveform_AM_Processing_VSWR_Medium.tex,\RqtNumberBase.1,3.6.3.1.4.2,3.6.3.1.4.2.1,BDP-Medium \AM Waveform \VSWR Input Processing,rqt:Waveform_AM_Medium_VSWR_Input,"The BDP-Medium system shall calculate the Average Reflected Power from the \AM Received \RF Data signal, all controlled by the parameters of the Waveform Control Inputs.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the Waveform Control Input selects the sub-mode, Amplitude Modulation (\AM) in this case. 	\item The Waveform Control Input supplies the \RF carrier frequency and modulation bandwidth information needed to extract the reflected power from the \AM Received \RF Data input. 	\item A digitally sampled signal that represents the reflected \RF signal is generated which is controlled by the carrier frequency and modulation bandwidth inputs."
sections/3.03.Capabilities/Waveform/AM/Medium/Waveform_AM_Processing_VSWR_Medium.tex,\RqtNumberBase.2,3.6.3.1.4.2,3.6.3.1.4.2.2,BDP-Medium \AM Waveform \VSWR Output Processing,rqt:Waveform_AM_Medium_VSWR_Output,"The BDP-Medium system shall integrate the estimated forward-transmitted power and reflected-power measurements and then calculate the \VSWR value, generating fault notifications for erroneous conditions.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The integration time from the Waveform Control Inputs determines number of samples used in the calculations and the update rate. 	\item Low reflected power or high \VSWR measurements will generate the fault notifications which will be used to disable the \RF Broadcast Output. A low reflected power measurement while transmitting would indicate that no \RF power is being transmitted."
sections/3.03.Capabilities/Waveform/AM/Heavy/Waveform_AM_Processing_Transmission_Heavy.tex,\RqtNumberBase.1,3.6.3.1.6.1,3.6.3.1.6.1.1,BDP-Heavy \AM Waveform Transmission Input Processing,rqt:Waveform_AM_Heavy_Transmission_Input,"The BDP-Heavy system shall decode and transform the \MPEGTS data stream into a discrete-time digital stream that is amplitude modulated on the \RF carrier; all controlled by the parameters of the Waveform Control Inputs.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the Waveform Control Input selects the sub-mode, Amplitude Modulation (\AM) in this case. 	\item The audio information is obtained by decoding the \MPEGTS data stream, extracting the audio stream, and transforming it into a discrete-time digital representation (analytic signal) of the original analog audio signal. 	\item The audio analytic signal is amplitude modulated on the \RF carrier to create the Audio Data stream output for the Transmission Output Processing. 	\item The Waveform Control Input supplies the \RF carrier frequency, modulation bandwidth, and modulation index information needed to produce the audio amplitude modulated \RF waveform."
sections/3.03.Capabilities/Waveform/AM/Heavy/Waveform_AM_Processing_Transmission_Heavy.tex,\RqtNumberBase.2,3.6.3.1.6.1,3.6.3.1.6.1.2,BDP-Heavy \AM Waveform Transmission Output Processing,rqt:Waveform_AM_Heavy_Transmission_Output,"The BDP-Heavy system shall upsample, filter, and convert the digital audio stream from the Transmission Input Processing into an analog signal creating the \AM Waveform \RF Broadcast Pre-Amp Data Output.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The \AM Waveform \RF Broadcast Pre-Amp Data Output signal will have an unmodulated carrier output power level of −10 \dBm. 	\item The average modulated \RF output power level will be estimated for use internally during the \AM Waveform \VSWR Processing. 	\item The Waveform Control Input supplies the \RF carrier frequency information needed to upsample and filter the signal."
sections/3.03.Capabilities/Waveform/AM/Heavy/Waveform_AM_Processing_VSWR_Heavy.tex,\RqtNumberBase.1,3.6.3.1.6.2,3.6.3.1.6.2.1,BDP-Heavy \AM Waveform \VSWR Input Processing,rqt:Waveform_AM_Heavy_VSWR_Input,"The BDP-Heavy system shall calculate the Average Reflected Power from the \AM Received \RF Data signal, all controlled by the parameters of the Waveform Control Inputs.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the Waveform Control Input selects the sub-mode, Amplitude Modulation (\AM) in this case. 	\item The Waveform Control Input supplies the \RF carrier frequency and modulation bandwidth information needed to extract the reflected power from the \AM Received \RF Data input. 	\item A digitally sampled signal that represents the reflected \RF signal is generated which is controlled by the carrier frequency and modulation bandwidth inputs."
sections/3.03.Capabilities/Waveform/AM/Heavy/Waveform_AM_Processing_VSWR_Heavy.tex,\RqtNumberBase.2,3.6.3.1.6.2,3.6.3.1.6.2.2,BDP-Heavy \AM Waveform \VSWR Output Processing,rqt:Waveform_AM_Heavy_VSWR_Output,"The BDP-Heavy system shall integrate the estimated forward-transmitted power and reflected-power measurements and then calculate the \VSWR value, generating fault notifications for erroneous conditions.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The integration time from the Waveform Control Inputs determines number of samples used in the calculations and the update rate. 	\item Low reflected power or high \VSWR measurements will generate the fault notifications which will be used to disable the \RF Broadcast Output. A low reflected power measurement while transmitting would indicate that no \RF power is being transmitted."
sections/3.03.Capabilities/Waveform/SW/Medium/Waveform_SW_Processing_Transmission_Medium.tex,\RqtNumberBase.1,3.6.3.2.4.1,3.6.3.2.4.1.1,BDP-Medium \SW Waveform Transmission Input Processing,rqt:Waveform_SW_Medium_Transmission_Input,"The BDP-Medium system shall decode and transform the \MPEGTS data stream into a discrete-time digital stream that is modulated on the \RF carrier; all controlled by the parameters of the Waveform Control Inputs.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the Waveform Control Input selects the sub-mode, Shortwave (\SW) in this case. 	\item The audio information is obtained by decoding the \MPEGTS data stream, extracting the audio stream, and transforming it into a discrete-time digital representation (analytic signal) of the original analog audio signal. 	\item The audio analytic signal is modulated according to the selected modulation method, on the \RF carrier to create the Audio Data stream output for the Transmission Output Processing. 	\item The Waveform Control Input supplies the \RF carrier frequency, modulation bandwidth, modulation method, and modulation index information needed to produce the audio modulated \RF waveform."
sections/3.03.Capabilities/Waveform/SW/Medium/Waveform_SW_Processing_Transmission_Medium.tex,\RqtNumberBase.2,3.6.3.2.4.1,3.6.3.2.4.1.2,BDP-Medium \SW Waveform Transmission Output Processing,rqt:Waveform_SW_Medium_Transmission_Output,"The BDP-Medium system shall upsample, filter, and convert the digital audio stream from the Transmission Input Processing into an analog signal creating the \SW Waveform \RF Broadcast Pre-Amp Data Output.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The \SW Waveform \RF Broadcast Pre-Amp Data Output signal will have an unmodulated carrier (\AM modulation method) output power level of −10 \dBm. 	\item The average modulated \RF output power level will be estimated for use internally during the \SW Waveform \VSWR Processing. 	\item The Waveform Control Input supplies the \RF carrier frequency information needed to upsample and filter the signal."
sections/3.03.Capabilities/Waveform/SW/Medium/Waveform_SW_Processing_VSWR_Medium.tex,\RqtNumberBase.1,3.6.3.2.4.2,3.6.3.2.4.2.1,BDP-Medium \SW Waveform \VSWR Input Processing,rqt:Waveform_SW_Medium_VSWR_Input,"The BDP-Medium system shall calculate the Average Reflected Power from the \SW Received \RF Data signal, all controlled by the parameters of the Waveform Control Inputs.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the Waveform Control Input selects the sub-mode, Shortwave (\SW) in this case. 	\item The Waveform Control Input supplies the \RF carrier frequency and modulation bandwidth information needed to extract the reflected power from the \SW Received \RF Data input. 	\item A digitally sampled signal that represents the reflected \RF signal is generated which is controlled by the carrier frequency and modulation bandwidth inputs."
sections/3.03.Capabilities/Waveform/SW/Medium/Waveform_SW_Processing_VSWR_Medium.tex,\RqtNumberBase.2,3.6.3.2.4.2,3.6.3.2.4.2.2,BDP-Medium \SW Waveform VSWR Output Processing,rqt:Waveform_SW_Medium_VSWR_Output,"The BDP-Medium system shall integrate the estimated forward-transmitted power and reflected-power measurements and then calculate the \VSWR value, generating fault notifications for erroneous conditions.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The integration time from the Waveform Control Inputs determines number of samples used in the calculations and the update rate. 	\item Low reflected power or high \VSWR measurements will generate the fault notifications which will be used to disable the \RF Broadcast Output. A low reflected power measurement while transmitting would indicate that no \RF power is being transmitted."
sections/3.03.Capabilities/Waveform/SW/Heavy/Waveform_SW_Processing_Transmission_Heavy.tex,\RqtNumberBase.1,3.6.3.2.6.1,3.6.3.2.6.1.1,BDP-Heavy \SW Waveform Transmission Input Processing,rqt:Waveform_SW_Heavy_Transmission_Input,"The BDP-Heavy system shall decode and transform the \MPEGTS data stream into a discrete-time digital stream that is modulated on the \RF carrier; all controlled by the parameters of the Waveform Control Inputs.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the Waveform Control Input selects the sub-mode, Shortwave (\SW) in this case. 	\item The audio information is obtained by decoding the \MPEGTS data stream, extracting the audio stream, and transforming it into a discrete-time digital representation (analytic signal) of the original analog audio signal. 	\item The audio analytic signal is modulated according to the selected modulation method, on the \RF carrier to create the Audio Data stream output for the Transmission Output Processing. 	\item The Waveform Control Input supplies the \RF carrier frequency, modulation bandwidth, modulation method, and modulation index information needed to produce the audio modulated \RF waveform."
sections/3.03.Capabilities/Waveform/SW/Heavy/Waveform_SW_Processing_Transmission_Heavy.tex,\RqtNumberBase.2,3.6.3.2.6.1,3.6.3.2.6.1.2,BDP-Heavy \SW Waveform Transmission Output Processing,rqt:Waveform_SW_Heavy_Transmission_Output,"The BDP-Heavy system shall upsample, filter, and convert the digital audio stream from the Transmission Input Processing into an analog signal creating the \SW Waveform \RF Broadcast Pre-Amp Data Output.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The \SW Waveform \RF Broadcast Pre-Amp Data Output signal will have an unmodulated carrier (\AM modulation method) output power level of −10 \dBm. 	\item The average modulated \RF output power level will be estimated for use internally during the \SW Waveform \VSWR Processing. 	\item The Waveform Control Input supplies the \RF carrier frequency information needed to upsample and filter the signal."
sections/3.03.Capabilities/Waveform/SW/Heavy/Waveform_SW_Processing_VSWR_Heavy.tex,\RqtNumberBase.1,3.6.3.2.6.2,3.6.3.2.6.2.1,BDP-Heavy \SW Waveform \VSWR Input Processing,rqt:Waveform_SW_Heavy_VSWR_Input,"The BDP-Heavy system shall calculate the Average Reflected Power from the \SW Received \RF Data signal, all controlled by the parameters of the Waveform Control Inputs.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the Waveform Control Input selects the sub-mode, Shortwave (\SW) in this case. 	\item The Waveform Control Input supplies the \RF carrier frequency and modulation bandwidth information needed to extract the reflected power from the \SW Received \RF Data input. 	\item A digitally sampled signal that represents the reflected \RF signal is generated which is controlled by the carrier frequency and modulation bandwidth inputs."
sections/3.03.Capabilities/Waveform/SW/Heavy/Waveform_SW_Processing_VSWR_Heavy.tex,\RqtNumberBase.2,3.6.3.2.6.2,3.6.3.2.6.2.2,BDP-Heavy \SW Waveform VSWR Output Processing,rqt:Waveform_SW_Heavy_VSWR_Output,"The BDP-Heavy system shall integrate the estimated forward-transmitted power and reflected-power measurements and then calculate the \VSWR value, generating fault notifications for erroneous conditions.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The integration time from the Waveform Control Inputs determines number of samples used in the calculations and the update rate. 	\item Low reflected power or high \VSWR measurements will generate the fault notifications which will be used to disable the \RF Broadcast Output. A low reflected power measurement while transmitting would indicate that no \RF power is being transmitted."
sections/3.03.Capabilities/Waveform/FM/Light/Waveform_FM_Processing_Transmission_Light.tex,\RqtNumberBase.1,3.6.3.3.2.1,3.6.3.3.2.1.1,BDP-Light \FM Waveform Transmission Input Processing,rqt:Waveform_FM_Light_Transmission_Input,"The BDP-Light system shall decode and transform the \MPEGTS \FM data stream into a discrete-time digital stream; filter the signal, applying pre-emphasis; and \FM modulate on the \RF carrier; all controlled by the parameters of the Waveform Control Inputs.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.5] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the input selects the sub-mode, Frequency Modulation (\FM) in this case and an \MPEGTS file to broadcast. 	\item The audio information is obtained by decoding the \MPEGTS data stream, extracting the audio stream, and transforming it into a discrete-time digital representation (analytic signal) of the original analog audio signal. 	\item The audio analytic signal is \FM modulated on the \RF carrier creating the Audio Data stream output for the Transmission Output Processing. 	\item The Control Inputs supply the \RF carrier frequency, frequency deviation, and pre-emphasis information needed to produce the audio frequency modulated \RF waveform."
sections/3.03.Capabilities/Waveform/FM/Light/Waveform_FM_Processing_Transmission_Light.tex,\RqtNumberBase.2,3.6.3.3.2.1,3.6.3.3.2.1.2,BDP-Light \FM Waveform Transmission Input Processing for \FM with \RDS/\RBDS Sub-Mode,rqt:Waveform_FM_Light_Transmission_Input_RDS,"The BDP-Light system shall differentially encode the \RDS/\RBDS text converting it to bi-phase symbols and modulate on the \FM subcarrier using \DSBSC modulation; extract the audio information from the \MPEGTS \FM data stream; then combine these two signals transforming them into a discrete-time digital stream and \FM modulate on the \RF carrier; all controlled by the parameters of the Waveform Control Inputs.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.5] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item This processing is enabled when the input selects the sub-mode, \FM with \RDS. 	\item The user entered \RDS/\RBDS text is differentially encoded, converted to bi-phase symbols, and mixed with a 57 \KHz subcarrier creating a \DSBSC modulated \RDS/\RBDS signal in the form of a discrete-time digital signal (analytic signal). 	\item The audio information is obtained by decoding the \MPEGTS data stream, extracting the audio stream, and transforming it into a discrete-time digital representation (analytic signal) of the original analog audio signal. The audio analytic signal is then filtered, and pre-emphasis is applied. 	\item The \RDS/\RBDS and audio analytic signals are summed together then \FM modulated on the \RF carrier creating the Audio Data stream output for the Transmission Output Processing. 	\item The Control Inputs supply the \RF carrier frequency, frequency deviation, and pre-emphasis information needed to produce the audio frequency modulated \RF waveform."
sections/3.03.Capabilities/Waveform/FM/Light/Waveform_FM_Processing_Transmission_Light.tex,\RqtNumberBase.3,3.6.3.3.2.1,3.6.3.3.2.1.3,BDP-Light \FM Waveform Transmission Output Processing,rqt:Waveform_FM_Light_Transmission_Output,"The BDP-Light system shall use the digital audio stream from the Transmission Input Processing along with the control inputs to upsample, filter, and convert this to an analog signal creating the \FM Waveform \RF Broadcast Pre-Amp Data Output.",1,  Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.1.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. 	\item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The \FM Waveform \RF Broadcast Pre-Amp Data Output signal will have an unmodulated carrier output power level of −12 \dBm. 	\item The average modulated \RF output power level will be estimated for use internally during the \FM Waveform \VSWR Processing."
